layer,code,name,n_obs,phi,d_gph,d_t,mu_z_an,best_span,best_srnet,sigma_ann,phi_t,phi_h1,phi_h2,phi_raw,acf_sum_20,d_se,c_norm_bp,sr_5,srnet_5,cbe_5,sr_10,srnet_10,cbe_10,sr_20,srnet_20,cbe_20,sr_40,srnet_40,cbe_40,sr_60,srnet_60,cbe_60,sr_90,srnet_90,cbe_90,sr_120,srnet_120,cbe_120,sr_180,srnet_180,cbe_180,sr_250,srnet_250,cbe_250,sr_375,srnet_375,cbe_375,cbe_real_bp,cost_headroom
stock,002287.SZ,奇正藏药,2469,0.009294967326538417,-0.09715760986091111,-0.9317337681485777,0.14833735761452935,10,-0.1615510881172917,0.3919047893450313,0.4618579381778535,0.015200895453565209,0.0031301676319067276,0.07070502543693684,-0.050160260265237726,0.10427614967091973,9.185904581611467,-0.03225232651566505,-0.1779276825968652,-0.7970351237149187,-0.05363493740942335,-0.1615510881172917,-1.7892203660656127,-0.12351323388982433,-0.2025529507024334,-5.6256229138264535,-0.2709940198738545,-0.3296715596139276,-16.626097069976804,-0.35936470238021256,-0.4091349455026118,-25.99370321312588,-0.4239679558259798,-0.46635709166081474,-36.00650522625759,-0.45011211631582,-0.4879520377541892,-42.82259468683466,-0.4629280721719828,-0.4951498328260829,-51.72098066612249,-0.45902425790884155,-0.48730515411851216,-58.43122213032147,-0.4430598699144601,-0.46714160965726786,-66.23340127111963,-1.7892203660656127,-0.497005657240448
stock,002289.SZ,宇顺电子,2203,0.21690910573139588,0.18829448614174724,1.739819173284532,0.3175071418738819,5,2.3960238500220417,0.525494435227923,10.18087329302718,0.20225971625631733,0.23126167407731568,0.19188103527506598,0.36996636168000485,0.1082264691831588,6.850691003870612,2.4886738895117717,2.3960238500220417,96.6996458024768,1.9442400070152497,1.8777506847716872,105.26899341243592,1.6083480384851303,1.562028941786604,125.00358062316636,1.4314227571840923,1.4002317689477273,165.21188385608167,1.3238256829617387,1.2992055184212994,193.57191747578867,1.1963957034197215,1.176908849355018,221.02205507415908,1.0995308678978946,1.082984212404739,239.22122063094798,0.9587689009713438,0.9455672150860215,261.4490356367524,0.8405600106133945,0.8294895861385819,273.3423677739738,0.6931512261267602,0.6841401982665886,276.92117400786975,96.6996458024768,26.86101272291022
stock,002290.SZ,禾盛新材,2461,0.06188485932849258,-0.06529656047283217,-0.6261881059448737,0.37710049249746536,5,0.839071518973338,0.472963534553261,3.0700130029884405,0.052293349599393184,0.06853278147490452,0.06195690000622188,0.10166372477447266,0.10427627074504114,7.611580464444029,0.9528689321518317,0.839071518973338,30.144166373677155,0.8635944974568887,0.781525354851346,37.881962600579584,0.6687461393711266,0.6100336287388256,41.0046525997402,0.4065620095117621,0.36406430468496015,34.44005365012756,0.31191854728441776,0.27692537539556733,32.0893108458592,0.29545287921099617,0.2671621854180914,37.59647511459553,0.32273979519227425,0.29877460656958194,48.481290132306064,0.3873529291341125,0.36876806623713615,75.03259790577617,0.4413723059981307,0.4264533872913406,106.50505796174694,0.49395352563363704,0.4827058889681556,158.0983405819305,30.144166373677155,8.373379548243655
stock,002291.SZ,遥望科技,2355,0.059483305124696635,0.11141860210431294,1.0556293015651101,0.0035700618519515135,10,0.7514504321212498,0.5534017600451324,2.886626188312842,0.08550016512609532,0.03450298551467292,0.0788095409708869,0.17196398604908283,0.10554709114186211,6.505219643151124,0.808173771240862,0.7099945351365573,29.633817616753078,0.8219096239424635,0.7514504321212498,41.9941610130989,0.7710201541970719,0.7215214137556858,56.075619911909975,0.6555185543751163,0.6209356815601038,68.23802083689233,0.5952056613001422,0.5672880456192458,76.75227014987385,0.5391901510346385,0.5167069366851684,86.33483244669803,0.4962614745240314,0.476965756925187,92.58745103076677,0.42379605460377784,0.4081475873912066,97.49618130956327,0.3493868975450144,0.33603262774061143,94.18656726160735,0.2349763905135771,0.22372535745846012,75.18554089254533,41.9941610130989,11.665044725860806
stock,002292.SZ,奥飞娱乐,2474,0.03732062341006653,0.15480599964067532,1.4845783200145177,-0.1278405642054737,5,0.47878973842897676,0.5145459838463917,1.8563024476268402,0.04896017539357872,0.022484586804901164,0.03659607352781204,-0.0010203627261217083,0.10427607459548613,6.996459234000579,0.5858030736814801,0.47878973842897676,19.706806261829836,0.424100365835627,0.3454406025588888,19.409686139492383,0.28181928163323217,0.22485959704582445,17.811710532258214,0.2110350119058251,0.17040286439556007,18.69765910524514,0.1913331820589779,0.15818705828209195,20.780693997548102,0.18366198592962832,0.15675384158175376,24.571859761072243,0.18819177433765413,0.16509551217728294,29.333334671702836,0.2093516793190936,0.19091481028658625,40.87820140284635,0.23550388016971285,0.22029869262419283,55.75820528834991,0.2672037041989416,0.25534068317459,81.0867091225411,19.706806261829836,5.474112850508288
stock,002293.SZ,罗莱生活,2459,0.005346410442615369,0.013576521326660583,0.1301975728965231,0.11665750080988581,90,-0.17486101624091616,0.3108049844457477,0.2651194320731875,0.008806765237532944,0.0016924197815176745,-0.02075871494812633,-0.06794454983370281,0.10427630119841613,11.582825823787246,-0.22549545128947443,-0.4112181425355796,-4.370944762836738,-0.3123033729203491,-0.4516079086732726,-8.07075043491297,-0.3111398264434321,-0.4133707834754695,-10.956596785505333,-0.20524684544969282,-0.27828740783707,-10.11614121616605,-0.14437478774932277,-0.20394088570669,-8.725588106670308,-0.12596317766776843,-0.17486101624091616,-9.273772682725246,-0.1424264077293873,-0.18533067350329652,-11.95067806375554,-0.19253545879460104,-0.22877977411707864,-19.123761767702852,-0.2404996614673605,-0.27249704701831196,-27.05842262968115,-0.2927960621933597,-0.32053288534207797,-38.00239913001004,-9.273772682725246,-2.5760479674236794
stock,002294.SZ,信立泰,2474,0.042258245936970217,0.0514091876488012,0.49301038467578245,0.43605431239832465,40,0.2559660845268163,0.3724841119844491,2.101896436811824,0.05234189750026401,0.033161712991251265,0.0395929284569061,0.08148187312392616,0.10427607459548613,9.664841758808487,0.1367527227588047,-0.01492875827381862,3.245681665158663,0.1053716273095281,-0.006456282683563866,3.3921572739554406,0.2377285355200515,0.1586228068601965,10.81871998868905,0.3109535934545347,0.2559660845268163,20.35794961920952,0.28391650744544866,0.23918598391344875,22.850155690049373,0.23187149175311345,0.19526110331660781,22.80056033163689,0.19184043894788308,0.1599966392643945,21.687913725021872,0.13332423515667832,0.10703032438522612,18.25393151805899,0.08461757631766838,0.061966212859213665,13.448341655120297,0.03730881157098695,0.018433374130633708,7.1156878922663775,20.35794961920952,5.654986005335978
stock,002295.SZ,精艺股份,2464,0.01017962925537441,-0.0384668923880842,-0.3688941780624919,-0.0038713898646884235,5,0.1893168896543407,0.4158942624019953,0.5053035075855093,0.012352852676505795,0.008108886904040252,0.05307931189271247,-0.0395345498376362,0.1042762252039873,8.656046321024526,0.3237965673534668,0.1893168896543407,8.667983612218723,0.21377483049781812,0.11453563688432451,7.754893623878699,0.036021362389198675,-0.03686617123808232,1.7791369545337254,-0.14214869595040747,-0.1960619015637597,-9.491835990823182,-0.20220970222237056,-0.2473581218984365,-16.123597087639308,-0.22843166684993546,-0.26611596909624946,-21.82218992100895,-0.23515320087662184,-0.2682664967568221,-25.565305435573524,-0.23850933290098003,-0.2661317585168885,-31.084656010405528,-0.2397308066752494,-0.2636351207587996,-36.103562771742276,-0.23800062310282552,-0.2580480776859094,-42.73870478764644,8.667983612218723,2.407773225616312
stock,002296.SZ,辉煌科技,2474,0.005258689545275105,-0.059205534423801,-0.5677767853601565,-0.012567373153562147,5,-0.38161516900204684,0.4252920402103426,0.26156364450146924,0.01879176653423829,-0.008638521947659395,0.017857799944187836,-0.0753748552348362,0.10427607459548613,8.464771638377004,-0.24572581237318708,-0.38161516900204684,-6.509802875581515,-0.3711025455015681,-0.47345205047477423,-13.053010507040428,-0.4173209518801112,-0.4931122608714599,-19.822265201144493,-0.4588213634084535,-0.5149243998146469,-29.441488626595817,-0.4947220936965744,-0.5421133622833776,-37.580752539796165,-0.5146090382490481,-0.5547377244557509,-46.16628932614125,-0.5074192713286101,-0.5429822919509018,-51.365416795838165,-0.4714679683558866,-0.50126905860621,-56.95377826194713,-0.43493346120335435,-0.4606896963221332,-60.79151138011164,-0.3939873212496437,-0.41553807310682517,-65.81461129051387,-6.509802875581515,-1.8082785765504208
stock,002297.SZ,博云新材,2250,0.07494617841687803,0.019892776641799854,0.18615161108041633,0.35197619100332,5,0.8785237597319907,0.4974672443272387,3.5550093858403042,0.08746095956197737,0.0623074945496317,0.08296858232401157,-0.13034663014820275,0.10686330634660099,7.236657370011453,0.9864999431878078,0.8785237597319907,32.89058458830702,0.6424897298706831,0.5628096693984784,29.02812841540582,0.21460085655029815,0.15516555605392884,12.998387778459477,-0.09566921844619419,-0.14030827258008843,-7.715423032335058,-0.17501378307600426,-0.21249146733875632,-16.811327366344315,-0.18537702768015082,-0.2164631913470881,-21.467985139585842,-0.16500528136258724,-0.19201046780827344,-21.996478865273758,-0.11914897841828036,-0.14108700294218846,-19.552185377418713,-0.07989816793072219,-0.09833144786927847,-15.604027362974431,-0.03818709605793869,-0.05299909765426376,-9.28122677509616,32.89058458830702,9.13627349675195
stock,002298.SZ,中电鑫龙,2474,0.02371912916453337,0.01881870667492384,0.18047003349451418,-0.1127184105730105,5,0.4111400355747333,0.45917304878629933,1.1797733665891617,-0.016038209077801506,0.06315388994772511,0.039913582612149744,0.0632740131908948,0.10427607459548613,7.840181407675458,0.5314503480806154,0.4111400355747333,15.902387860530874,0.4372364225235187,0.34919727383108023,17.878990704278127,0.31611662430686366,0.25258728906514716,17.913296954466304,0.18807489474343064,0.1423341289902826,14.802323702456865,0.14429231781678176,0.10671818639256818,13.824733252667238,0.14531604796839998,0.11481216548794486,17.149875037101665,0.164928622837492,0.13883601087175482,22.755216802159524,0.18821012188484632,0.16736209923581738,32.49979387455273,0.18233700909746753,0.16483582343057068,37.50678641119021,0.13928510303251496,0.12490237372199592,34.86308892362506,15.902387860530874,4.417329961258576
stock,002299.SZ,圣农发展,2418,0.023172702113227285,-0.018799475983604527,-0.18028411246504472,0.002923052901856803,5,0.5188084413256943,0.3732843886968492,1.1394750677246934,0.03412586993372472,0.012606356287279016,0.020934444975719814,0.04637626168938822,0.10427694224719639,9.644121503628226,0.665623123975752,0.5188084413256943,16.32155042710754,0.5385642961254864,0.43128213556713113,18.07226342162581,0.3941477817373832,0.316832069209586,18.352440504825374,0.2705221836443503,0.21516783155813546,17.593555419144558,0.19770403643089857,0.15208263563004598,15.600891657363007,0.13314866446575252,0.09548642269789065,12.727208195178067,0.09638785077041358,0.06351368975252372,10.555288774811812,0.04829752529846331,0.02106913255750813,6.385653855100392,0.0004047346575545781,-0.02319533802926104,0.061738994897692495,-0.07741460869704378,-0.09764755613636453,-13.774196376734805,16.32155042710754,4.5337640075298715
stock,002300.SZ,太阳电缆,2472,0.07569192465512282,-0.03620020854588042,-0.3471572772575047,0.3786363995683793,5,1.001260152632201,0.4578991705537149,3.7633428167213343,0.06095828616687759,0.0892138613259562,0.06397184354002687,0.008488186247068647,0.10427610457098047,7.861992839267863,1.1176075935274772,1.001260152632201,34.580797873503315,0.8142029176136019,0.7290360147730208,34.416309688936074,0.4430012830600936,0.3804324310689591,25.488794636064387,0.15530544249890058,0.10916241136905225,12.116663758449537,0.07642180120913279,0.03813197708495894,7.185159259563824,0.0569884321305806,0.025590903561230546,6.534219889853486,0.05929094991986168,0.03215761479654225,7.866612001119507,0.05535822817873081,0.03324002834302103,9.010209823752398,0.03675540697456409,0.017875965039989967,7.008653410782905,0.005944677379002659,-0.009712590208454136,1.3668309904567268,34.580797873503315,9.605777187084254
stock,002301.SZ,齐心集团,2340,0.05986455765569005,-0.05580338313872285,-0.5287047436447843,-0.06334311139243123,5,0.31059552353659003,0.4027497884272466,2.895860962848314,0.06970423533754418,0.04985003767244612,0.06851287114584424,0.04890753301547862,0.1055473471904669,8.93855218163649,0.44844428618021626,0.31059552353659003,11.711381366711343,0.2281238332892274,0.12578296542508988,8.024612424935292,0.12691928545036987,0.05258296072210768,6.146516246149812,0.037086994569004945,-0.016648034445036597,2.4846581996546306,-0.0030683956433285534,-0.04748005363897345,-0.24872352923788638,-0.022863726290000098,-0.059448727424655845,-2.249813095291431,-0.030221799257584052,-0.062064951792503244,-3.41669931103694,-0.05150702391343532,-0.0778440467181236,-7.040480143236211,-0.09131409099157085,-0.11422366583236639,-14.349054046357846,-0.1628106813962539,-0.18257804906291805,-29.650809501304966,11.711381366711343,3.253161490753151
stock,002302.SZ,西部建设,2474,0.06002191325406759,-0.19021470940891663,-1.824145281137679,0.020223942544953334,5,0.2632965988143098,0.42081386503826107,2.9854491780734413,0.09519442686613608,0.030184497840007353,0.08874765460592249,-0.0008971890781049102,0.10427607459548613,8.554851204041679,0.395642732991353,0.2632965988143098,10.76203583599598,0.14430756018037402,0.045599666377542564,5.263076706783549,-0.02121858185440401,-0.09381810501315788,-1.0521679943932787,-0.16286456357832868,-0.21636540358109868,-10.95893875407614,-0.2372449162085266,-0.28224714972910736,-18.978651314275336,-0.297488847449239,-0.335509572324484,-28.16779149612045,-0.33160862042617373,-0.3654445170212972,-35.281791046325594,-0.3757450001642516,-0.40467698343871766,-46.75386363108802,-0.41520464016241526,-0.4409831613621258,-57.983803376645234,-0.4674847210881493,-0.49024238431930794,-73.95069427045287,10.76203583599598,2.989454398887772
stock,002303.SZ,美盈森,2472,0.06104421974975269,0.05935092070025636,0.5691708656018728,-0.03694563888557671,5,0.563483803740559,0.373772416499966,3.0350704773899846,0.05933197992088872,0.06074512128760536,0.05747571755441133,0.02711862802281706,0.10427610457098047,9.63152935069602,0.7097164170894977,0.563483803740559,17.47201970209975,0.4321834573030449,0.3239729175227339,14.378085992821665,0.26065044893080636,0.18200491890818277,11.931277160710527,0.1665319588529967,0.11009685233816704,10.623087097625152,0.10377398276552725,0.05715263649614439,8.013203561245925,0.030587890552365493,-0.008204838793341752,2.838583617233963,-0.01872641866734559,-0.05290152569749955,-1.9726377782214781,-0.07239517424430714,-0.1010289077747487,-9.10194358700825,-0.10007268236651777,-0.12486787925287655,-14.529493682611731,-0.11629005616648373,-0.13698779918148357,-20.226562958866875,17.47201970209975,4.85333880613882
stock,002304.SZ,洋河股份,2474,0.007286533415583712,0.14045533401737986,1.3469564764711603,0.029824256540538056,375,0.3852267822572999,0.3476813368256551,0.3624272206132125,0.030254421770512786,-0.024001806326922972,0.004449447887946247,0.09475337302988288,0.10427607459548613,10.354309014306457,0.08349356471784362,-0.07963628326243789,1.842561840801627,0.1514038390111989,0.03201149872845398,4.565232737288839,0.21956074680762216,0.13453514114014536,9.296242964721197,0.24611296280593975,0.18639365515019432,14.836184491769522,0.23607058954349242,0.18754795807613128,17.51459260671444,0.23912881163473304,0.19996389844232068,21.980483338638397,0.2595445705156122,0.22620073201531812,28.021982347592143,0.3083512411815912,0.28219244777125935,42.43561432062424,0.35350858376991895,0.3322964570132209,59.995441106340614,0.401408095411416,0.3852267822572999,89.30481288618489,89.30481288618489,24.806892468384692
stock,002307.SZ,北新路桥,2463,0.06873333335779547,-0.02667237833587838,-0.2557857690524767,-0.005175912818861651,5,0.280887794896154,0.46082246154558565,3.411140535795772,0.08508325964369873,0.05417202084422437,0.05152303944088446,-0.01751104596677589,0.10427624036584424,7.812119200799589,0.4017005983223278,0.280887794896154,11.969941206141087,0.11860201412632612,0.028250766646651465,4.725637584039161,-0.01683788132733456,-0.08309487752879809,-0.9148675046193158,-0.02270402485651616,-0.07022693125920214,-1.7198966913109206,0.014179327642220265,-0.02447299361917266,1.3206342554898194,0.039556363468864736,0.008176301201622403,4.538005924754571,0.032645038765920516,0.0054172966920863486,4.316264611241947,-0.023544755541697694,-0.046289504067720144,-3.7266237458345968,-0.10498945534425091,-0.1251508180940099,-18.746849800310308,-0.22647942463910603,-0.24444513005974788,-45.38234984995386,11.969941206141087,3.324983668372524
stock,002309.SZ,中利集团,2308,0.07213354600560501,0.0251658321677437,0.23843041626179148,-0.19787210870047092,5,1.0885495647343548,0.4705325598961825,3.4654144693186457,0.018623832477581093,0.13125530591794363,0.08439527516452745,0.06022932012469989,0.10554791021340229,7.6509051802797625,1.2012308389794257,1.0885495647343548,38.377548082396686,0.9362411735937065,0.8542817945952783,41.12364278653189,0.6118677573669515,0.5523594828527303,37.015422552616954,0.3777302092288937,0.3347494321797694,31.638068145436684,0.3047138072883669,0.2694633717975619,31.119323519400613,0.260203901997457,0.23145213494549854,32.58005135816645,0.23502938294823397,0.21018384459495623,34.05463655417312,0.19885841490884468,0.17860820259715202,35.35223644339174,0.1636206445302333,0.14638188482834888,34.16918215087424,0.10609324979383558,0.09176819449070382,26.662075026984994,38.377548082396686,10.660430022887969
stock,002310.SZ,东方新能,2394,0.11040279260962682,-0.04892707966468157,-0.46355969986714435,-0.17146988638671845,5,1.3761649313169837,0.43824793392783185,5.4018451679693875,0.13055814865663706,0.09004962606503923,0.12750489445626983,0.21306899937220541,0.10554644780101466,8.214528172978968,1.4949185177127993,1.3761649313169837,45.31826639600087,1.2459202354147032,1.1604978354748172,52.5074553120653,0.9919410407829455,0.9313414166638406,58.927556048863366,0.7128585644646266,0.6696903384479665,59.448605348809956,0.5698706558182817,0.5344023821827517,57.841393184998765,0.48079718081585887,0.4519080185381633,59.91415861419579,0.4532558093101581,0.4285274339487867,65.98577098863944,0.44352007141001687,0.42392633662054585,81.48891848500747,0.4386581636267377,0.4225293325885507,97.9097236072084,0.42062070448506583,0.407932568191843,119.34254969778652,45.31826639600087,12.588407332222465
stock,002311.SZ,海大集团,2474,-0.055372525278069774,0.13062369190562811,1.25267174097559,0.41251983831937894,375,0.12360575397333323,0.3261329847044007,-2.7541917795841226,-0.11085675225138306,-0.005861080813384544,-0.06953177879730817,-0.05726710464356269,0.10427607459548613,11.038441889779888,-0.6580402230952245,-0.8392270102637066,-13.074600196646633,-0.6590839677619141,-0.7959308069744088,-17.33837842069979,-0.5630329331115642,-0.6637497649889923,-20.124923723458465,-0.3961239995659446,-0.4683443798557205,-19.745761414098816,-0.2992460040773993,-0.35815441765338685,-18.28746607288988,-0.20136893182608612,-0.24900600876573295,-15.217729574221108,-0.12927590504575684,-0.16995354296091547,-11.441009901690842,-0.026299545580651684,-0.05845588651596455,-2.9443139777876266,0.05441436319825742,0.028144564295189516,7.456916904333425,0.14378966846961175,0.12360575397333323,25.646303970721068,25.646303970721068,7.123973325200296
stock,002312.SZ,川发龙蟒,2189,0.08484635067099167,0.08186221583860294,0.756395429175462,0.01182044847415233,5,1.0376241175971295,0.46288965015168254,3.969685019414351,0.09774519272670744,0.07072234709277092,0.10384966213933454,0.19493018590856073,0.10822674580125373,7.777231568734211,1.1525340996420195,1.0376241175971295,36.10759208969682,0.9913727357812385,0.9084840342558864,43.057036521688936,0.8530034520160298,0.7944981030788046,52.487720918520054,0.7195772370588466,0.6787568756851183,63.46043901216077,0.6452689688849206,0.6122987911062288,70.45665035773678,0.593971737541314,0.5675297148086516,80.8674236750957,0.5725095531473665,0.5500403263232135,91.7269831961925,0.5459633904608098,0.5281942150947189,110.61110969784447,0.5076607533839239,0.49290042748514107,123.81696208569716,0.4225366585502853,0.41053641545233643,126.75842967223063,36.10759208969682,10.029886691582451
stock,002313.SZ,日海智能,2438,0.08417641155443403,-0.057062202487558895,-0.547219496360087,0.1113086409894253,5,0.8386010799974655,0.4939368113199641,4.156303552821712,0.08279998516129365,0.08395521235621181,0.08925712894752846,0.08475391183203218,0.10427662549875642,7.288381666431376,0.9476594789831951,0.8386010799974655,31.28208515866721,0.6687850018381444,0.5886971476159901,30.062311320501227,0.42052956709568745,0.36231464137353775,26.005468919948502,0.2342545607829884,0.19212109689543952,20.01535931319361,0.1473690150206191,0.11246564012717447,15.19991850913734,0.062408365051885496,0.033334290193091046,7.727506903588667,0.0025764798882601907,-0.023092159969350944,0.36134862030823245,-0.07117137604138911,-0.09282682285391418,-11.831524695247118,-0.11209304601768949,-0.13096926716744867,-21.37795284671322,-0.13961007014651275,-0.15549879717829035,-31.63225420905332,31.28208515866721,8.689468099629782
stock,002314.SZ,南山控股,2361,0.05388112518380411,0.044534954381146304,0.4219443334628881,0.0403479802225594,5,0.28060799327390457,0.43100706710998987,2.6180904705878305,0.06965154726697967,0.03643914448929217,0.07075633576324977,-0.06336559931195751,0.10554699008669909,8.352531256944115,0.40971613987413186,0.28060799327390457,11.42436122264246,0.10958152660068973,0.012900776694632535,4.08037273341182,-0.11860589400234824,-0.19043302945735868,-5.944566989949043,-0.19852764386356875,-0.2511311410887461,-13.58653997564964,-0.2137815816725373,-0.2574694105850836,-17.61620371572449,-0.23516153453005045,-0.2715975591236682,-23.234739073495742,-0.2526185902803629,-0.28476443580098304,-28.290651879912403,-0.2708066057543147,-0.29782828281288565,-36.07858159959418,-0.27666324864565783,-0.3001591428111387,-42.38986131405161,-0.2746538074681034,-0.2944362895703331,-49.98127645335932,11.42436122264246,3.173433672956239
stock,002315.SZ,焦点科技,2474,0.02156095220993573,0.07978137235157073,0.7650975802557136,0.2775904769987099,5,-0.0026912638315160775,0.5002375484957979,1.0724271114311934,0.016394290816725887,0.025954900186276008,0.028330709630936545,-0.054704953002259686,0.10427607459548613,7.196580926052256,0.11047722826169969,-0.0026912638315160775,3.5143882752676645,-0.17524257107489694,-0.2607077535408637,-7.381640542578263,-0.25848268363096494,-0.32153381154038446,-14.758461774201756,-0.23489112244869328,-0.28052604103706263,-18.529846594945173,-0.22058693665700704,-0.25827945555160975,-21.068185285938448,-0.19842910784760337,-0.2294697860654842,-23.01318235501301,-0.17693270398896827,-0.20390442655070556,-23.6157602801346,-0.14840952208571384,-0.17050377002334063,-24.18160061464204,-0.1337647114823599,-0.15260322485348898,-25.562153013331642,-0.12600965336252776,-0.14156365094953333,-29.1651551035397,3.5143882752676645,0.976218965352129
stock,002316.SZ,亚联发展,2231,0.09658880998943328,0.04471994533761058,0.41847660212147725,0.08573667662908577,5,0.915707237771953,0.5569339855961093,4.562223955271714,0.06358019074503869,0.12429687767796536,0.12313883488263803,0.21749554599455956,0.10686366958367981,6.463961785608706,1.0120482257447057,0.915707237771953,37.81748235456508,0.8051794370948792,0.7350581441357459,41.33760019557679,0.7140250262356174,0.664450219808445,51.85073386467761,0.5927722066982253,0.5579772016373465,61.3300656338436,0.4904412627721539,0.46198073965057807,62.036405249391464,0.38671129785588104,0.3633246028722208,59.52789281486087,0.3192968588321432,0.29891001434299536,56.38286456776539,0.22810893904468205,0.2112105929568633,48.59600911788736,0.15628575915231946,0.14166558642036786,38.48304279735047,0.08421803299149691,0.07194888862692765,24.711170539725977,37.81748235456508,10.50485620960141
stock,002317.SZ,众生药业,2474,0.02534975175893216,-0.03800232680338207,-0.3644395605684519,0.42502131860124925,10,0.5843260052611636,0.4665293235629229,1.260879426364188,-0.011180095805210493,0.05971714994212708,0.06507258422635438,0.1507771043621768,0.10427607459548613,7.716556748258616,0.6174060854063848,0.4996812908586973,18.880151084592786,0.6690584195875874,0.5843260052611636,28.426079082750626,0.6133227821583942,0.553350315287276,36.81626137732779,0.4319401299300935,0.389079853267321,36.28031801994783,0.32357913062016674,0.2882097482824983,32.93483779590905,0.2473738602459119,0.21827876141416197,30.60810695420213,0.2125102508112289,0.1872673534971307,30.307016401526507,0.1745587323079944,0.15393171231924585,30.465449524534318,0.14324302134593478,0.1256848159447838,29.369452347992365,0.10679116302579802,0.0923551660112236,26.631218232085942,28.426079082750626,7.89613307854184
stock,002318.SZ,久立特材,2465,-0.027613115723857346,-0.048396174683549155,-0.46411520571596215,0.4364338319478134,375,0.177412391392195,0.37117821854522287,-1.370957130747922,-0.027512299829338626,-0.027693780976406148,-0.036072281742521875,-0.10736375422676134,0.10427621006058471,9.698844975628306,-0.36988075048229135,-0.526548055895603,-8.499352805126556,-0.33664239472079105,-0.4534600627083536,-10.374394917076062,-0.3005572384524764,-0.3859767613883289,-12.66696442734138,-0.2237472448448996,-0.2850875303123024,-13.131502002378012,-0.16463303851430175,-0.21472267422784147,-11.83236672035288,-0.09786843962409557,-0.13844167694145487,-8.68371384543182,-0.04227079824932446,-0.07694373263666143,-4.388866312772895,0.046906296100814704,0.019525585878905773,6.167212778425883,0.11954304378462496,0.09720938818185741,19.269346912080128,0.1945987752997407,0.177412391392195,40.76224497530787,40.76224497530787,11.322845826474408
stock,002319.SZ,乐通股份,2363,0.05796937840546882,-0.043927591858196974,-0.41619003791895165,-0.09012306295195348,5,0.41112411560885437,0.44492533573656723,2.8179319707382815,0.0821204534474761,0.030166612007342417,0.07249708074354932,-0.01744068516205516,0.10554695657263997,8.09124522891072,0.5352612093531595,0.41112411560885437,15.522679769194893,0.28028940667729124,0.1880964308573903,10.944888751713718,0.03669791518329093,-0.03142519756477174,1.9393197012067604,-0.19325826627685758,-0.24416201086573042,-13.667555583892513,-0.29382670567106817,-0.33697760281865424,-24.51342174411823,-0.3465348438414572,-0.3830240955517863,-34.18884683448051,-0.34939659041819027,-0.3815947421324326,-39.06521519212252,-0.3181749041629234,-0.3448811009825766,-42.89003270370554,-0.2832340450530876,-0.30606911796447095,-44.65247674697901,-0.250300849698774,-0.2691811343791306,-47.72613729988341,15.522679769194893,4.311855491443025
stock,002320.SZ,海峡股份,2451,0.006676824294879189,-0.05771323461445642,-0.5534638850685207,0.4444270881924998,60,0.24094070529361222,0.43097363129721417,0.3305533807286694,0.026510364021079282,-0.011889659733231063,0.0331163201409927,0.055472899413395664,0.10427642375854627,8.353179263344112,0.32135486788821516,0.19166688274853858,8.920468022936696,0.2797612754400484,0.18465264687471478,10.589371403797843,0.24730148671375338,0.17902335496063215,13.039099479004339,0.27167090426368423,0.22377484683667365,20.419535717311884,0.2796400938979509,0.24094070529361222,26.013442959658512,0.24922291236146277,0.21774688174404552,28.504308418253963,0.20136963876187222,0.1739394565525401,26.428213054162963,0.1123773134799607,0.08944775414492502,17.643528277916158,0.043700355681226134,0.023714586253134114,7.871664937317005,-0.0030034957921178545,-0.01972968609875206,-0.6464463606716002,26.013442959658512,7.22595637768292
stock,002321.SZ,华英农业,2432,0.0699974585370119,-0.0656633173067281,-0.6297025596295179,0.12077689188636634,5,0.5275807848806662,0.4158145435298567,3.451946508622372,0.11953765986856622,0.01838922234094778,0.07440860095367835,-0.07437645286567078,0.104276719702967,8.657705835489878,0.6594203696841385,0.5275807848806662,18.00607408163178,0.30651212359076624,0.20810643500644527,11.213209935330616,0.004164373920299908,-0.06905010895355694,0.20476476135069263,-0.1379337405887319,-0.19180926644198656,-9.216828202697481,-0.15069675882403888,-0.1952885054378922,-12.166115323188507,-0.16028214627591894,-0.19720954925091547,-15.62567849637313,-0.185562588957345,-0.21811568810720144,-20.521097458992276,-0.25306675452036514,-0.28086418309037425,-32.77426593538382,-0.3233987241049577,-0.348325780174198,-46.70569214206162,-0.4055518144107387,-0.42774602038470844,-65.78232776567859,18.00607408163178,5.001687244897717
stock,002322.SZ,理工能科,2474,0.029276424775108136,-0.05024677881614276,-0.48186296819345203,0.15949203081620802,20,0.08559135852155188,0.37850639500251015,1.456189473864403,0.03647331031247555,0.021627365178050615,0.029820598242074465,0.10157619344649955,0.10427607459548613,9.511067838037786,0.09556469891656402,-0.05416053552514799,2.297761745923747,0.11719342440867563,0.007190216969369306,3.8353093304484904,0.16427861610841926,0.08559135852155188,7.5158677037057195,0.11228598729844196,0.055959524349299725,7.1765478091421135,0.05187763810072925,0.005255857730939985,4.005842241143686,-0.003621218721476475,-0.04232140923990217,-0.3368558971591757,-0.03253295522289213,-0.0664400058723561,-3.454108704800108,-0.06203772627242085,-0.09018568425230356,-7.934352280202095,-0.08330739083440673,-0.10758402527600378,-12.353714339001884,-0.10820461818854837,-0.12853976594586985,-19.155829607312537,7.5158677037057195,2.087741028807144
