Date,BTC-USD_bh,portfolio_comm_0.0,portfolio_comm_0.0001,portfolio_comm_0.0005
2021-08-17,327265.9017647013,134792.84571825046,133249.05800475698,126510.83148704444
2021-08-18,328040.7906400678,134792.84571825046,133249.05800475698,126510.83148704444
2021-08-19,342072.88065554365,134792.84571825046,133249.05800475698,126510.83148704444
2021-08-20,361268.5988024431,134792.84571825046,133249.05800475698,126510.83148704444
2021-08-21,358093.10464882554,134507.78836581143,132963.96831998453,126227.63690567698
2021-08-22,361140.289652329,134789.1796575121,133242.13682625844,126491.73880289991
2021-08-23,362784.08260066,134768.9106732859,133218.80524429315,126457.07455319368
2021-08-24,349311.10700034956,134768.9106732859,133218.80524429315,126457.07455319368
2021-08-25,358497.99638512,134768.9106732859,133218.80524429315,126457.07455319368
2021-08-26,343717.7318826429,134768.9106732859,133218.80524429315,126457.07455319368
2021-08-27,359214.67992823437,134768.9106732859,133218.80524429315,126457.07455319368
2021-08-28,358070.4803648888,134768.9106732859,133218.80524429315,126457.07455319368
2021-08-29,357539.110014728,134768.9106732859,133218.80524429315,126457.07455319368
2021-08-30,344543.4181388838,134768.9106732859,133218.80524429315,126457.07455319368
2021-08-31,345361.3246160718,134768.9106732859,133218.80524429315,126457.07455319368
2021-09-01,357665.016586017,134768.9106732859,133218.80524429315,126457.07455319368
2021-09-02,361184.73736059415,134768.9106732859,133218.80524429315,126457.07455319368
2021-09-03,366293.0489747817,134768.9106732859,133218.80524429315,126457.07455319368
2021-09-04,365701.78576676553,134768.9106732859,133218.80524429315,126457.07455319368
2021-09-05,378945.97293823876,134768.9106732859,133218.80524429315,126457.07455319368
2021-09-06,385390.37579836586,135326.10494854822,133766.29253931827,126964.25024403782
2021-09-07,342757.8730398693,131573.53795834226,130056.8873913734,123443.1218081426
2021-09-08,337487.84498904645,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-09,339684.71730335127,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-10,328646.4979231637,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-11,330971.6221833249,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-12,337281.9382633059,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-13,329226.1486668584,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-14,344818.05578030075,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-15,352754.20267168194,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-16,349876.68549663987,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-17,346099.6313686126,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-18,353501.1758692705,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-19,346046.1739897531,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-20,313708.52128209325,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-21,297964.994283507,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-22,319058.8641107852,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-23,328728.41442024946,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-24,313678.8608744543,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-25,312777.09295541723,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-26,316379.1878611421,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-27,309256.1422892987,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-28,300460.8732530266,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-29,304340.2944002823,131584.25788073547,130064.50065715569,123439.02092414367
2021-09-30,320643.27903958055,131584.25788073547,130064.50065715569,123439.02092414367
2021-10-01,352319.22149581555,131584.25788073547,130064.50065715569,123439.02092414367
2021-10-02,349350.4349275469,131584.25788073547,130064.50065715569,123439.02092414367
2021-10-03,352927.04533644795,131584.25788073547,130064.50065715569,123439.02092414367
2021-10-04,359611.7918854759,131584.25788073547,130064.50065715569,123439.02092414367
2021-10-05,377198.9263046843,131584.25788073547,130064.50065715569,123439.02092414367
2021-10-06,405364.5580867407,134033.85488713108,132482.58824312172,125721.71745310252
2021-10-07,393975.21897253575,133050.50694107587,131510.59765978134,124799.24002575829
2021-10-08,395160.40538655315,133048.07943364623,131504.83616038947,124781.00894761193
2021-10-09,402485.29618183745,133048.07943364623,131504.83616038947,124781.00894761193
2021-10-10,401045.43641235493,133048.07943364623,131504.83616038947,124781.00894761193
2021-10-11,420911.96028766024,133048.07943364623,131504.83616038947,124781.00894761193
2021-10-12,410340.7564676743,129643.65693334278,128126.87353205726,121526.31174241034
2021-10-13,420299.15967660426,132759.97835140326,131207.048302333,124448.99752942745
2021-10-14,419716.5057093782,132695.21199651604,131130.03955835564,124326.60919117487
2021-10-15,450999.8267426044,132695.21199651604,131130.03955835564,124326.60919117487
2021-10-16,445861.36848458694,131165.24493768363,129605.13367745183,122831.57433531997
2021-10-17,450704.50976201385,132575.96619349238,130999.21513145993,124153.32654935782
2021-10-18,454163.9372489314,132565.70203997285,130976.09968712764,124082.21315321141
2021-10-19,470535.6242017771,132565.70203997285,130976.09968712764,124082.21315321141
2021-10-20,483209.1130958923,133437.87701958814,131834.57357218285,124883.21307254604
2021-10-21,455511.8983783522,131506.5760088447,129926.43089412642,123075.50489471116
2021-10-22,444397.56873323966,131520.72827005718,129937.27390097298,123073.87996562122
2021-10-23,449532.9665634678,131520.72827005718,129937.27390097298,123073.87996562122
2021-10-24,446144.41515189194,131520.72827005718,129937.27390097298,123073.87996562122
2021-10-25,461586.7331313403,131520.72827005718,129937.27390097298,123073.87996562122
2021-10-26,441992.4443186269,131520.72827005718,129937.27390097298,123073.87996562122
2021-10-27,428216.5149693174,131520.72827005718,129937.27390097298,123073.87996562122
2021-10-28,443884.07471362303,131520.72827005718,129937.27390097298,123073.87996562122
2021-10-29,455642.18107535853,131520.72827005718,129937.27390097298,123073.87996562122
2021-10-30,453159.00145105756,131520.72827005718,129937.27390097298,123073.87996562122
2021-10-31,448986.29407436104,131520.72827005718,129937.27390097298,123073.87996562122
2021-11-01,446683.1076470437,131520.72827005718,129937.27390097298,123073.87996562122
2021-11-02,462952.88521472295,131520.72827005718,129937.27390097298,123073.87996562122
2021-11-03,461075.81330332207,131520.72827005718,129937.27390097298,123073.87996562122
2021-11-04,449962.1415071735,131520.72827005718,129937.27390097298,123073.87996562122
2021-11-05,447571.06073783623,131520.72827005718,129937.27390097298,123073.87996562122
2021-11-06,450513.1329177396,131520.72827005718,129937.27390097298,123073.87996562122
2021-11-07,463689.3900331448,131520.72827005718,129937.27390097298,123073.87996562122
2021-11-08,494734.1121073312,131520.72827005718,129937.27390097298,123073.87996562122
2021-11-09,490377.43583773816,131242.31286100508,129658.99536266921,122798.11909753611
2021-11-10,475904.5012099773,130290.0559075697,128718.20318329067,121907.02033671654
2021-11-11,475573.03113849415,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-12,469759.1050050651,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-13,472055.22670655145,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-14,479357.69343280105,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-15,465379.9474621795,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-16,440509.3667324206,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-17,442023.33461780724,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-18,416938.5811470641,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-19,425559.97784193075,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-20,437111.5196289617,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-21,430033.0647760278,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-22,412158.335951024,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-23,421529.10842230445,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-24,412093.43772061623,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-25,419373.50897996017,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-26,392245.59103546356,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-27,401363.94971945963,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-28,419181.50288885075,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-29,423268.06065338844,130282.18393130797,128707.33321167213,121885.0068941539
2021-11-30,417401.99283902795,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-01,419045.09933626617,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-02,413538.7604967131,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-03,392454.12915706023,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-04,360254.68193610385,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-05,361485.8605733454,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-06,370373.31427096785,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-07,371233.3802861114,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-08,369803.44545534695,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-09,349062.1826727874,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-10,345922.3267717428,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-11,361439.4393181882,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-12,366827.2795378296,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-13,342218.6085021401,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-14,341304.455861302,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-15,358028.89286951075,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-16,349013.15862390294,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-17,338298.8011489189,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-18,343033.54035792564,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-19,341995.5404990771,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-20,343264.1879251394,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-21,358320.9778095389,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-22,356065.01349698706,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-23,371851.75831229705,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-24,372127.4828346111,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-25,369254.74221509043,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-26,372034.64032429666,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-27,370796.48276761064,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-28,348452.49969377846,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-29,340074.9075454061,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-30,345445.0716494054,130282.18393130797,128707.33321167213,121885.0068941539
2021-12-31,339062.5065918969,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-01,349169.7552794703,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-02,346668.5563139807,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-03,340173.07005169045,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-04,336068.69316086627,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-05,319018.5637112063,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-06,316030.5851144653,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-07,304292.9864791301,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-08,305581.9700188195,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-09,306882.8234419902,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-10,306221.3420075963,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-11,312918.13005287887,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-12,321801.6938609749,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-13,311861.6532187799,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-14,315582.2467444163,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-15,316151.17168978445,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-16,315686.07247221714,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-17,309364.6587662343,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-18,310280.52753480466,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-19,305658.0230794868,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-20,297867.9186581197,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-21,266945.75670614454,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-22,256496.56956792125,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-23,265624.02372889814,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-24,268388.3050757409,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-25,270582.5745963185,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-26,269836.57387111156,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-27,271931.5368002498,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-28,276662.3575176012,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-29,279253.28136135836,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-30,277638.1763482847,130282.18393130797,128707.33321167213,121885.0068941539
2022-01-31,281779.0209534191,130282.18393130797,128707.33321167213,121885.0068941539
2022-02-01,283683.86553195346,130282.18393130797,128707.33321167213,121885.0068941539
2022-02-02,270575.1094406832,130282.18393130797,128707.33321167213,121885.0068941539
2022-02-03,272051.37972021825,130282.18393130797,128707.33321167213,121885.0068941539
2022-02-04,303875.423999746,130282.18393130797,128707.33321167213,121885.0068941539
2022-02-05,303438.2118578277,130282.18393130797,128707.33321167213,121885.0068941539
2022-02-06,310549.98819089605,130282.18393130797,128707.33321167213,121885.0068941539
2022-02-07,321004.9243570224,130282.18393130797,128707.33321167213,121885.0068941539
2022-02-08,323041.6533517798,130476.20552989285,128895.82292720923,122051.43485792025
2022-02-09,324655.09944137896,130638.27566621797,129055.93396012421,122203.05896405084
2022-02-10,318990.07599085104,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-11,310517.0671405658,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-12,309320.12525158253,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-13,308976.3276625561,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-14,311827.58808329486,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-15,326386.1002806369,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-16,321895.10841386684,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-17,296825.1994480075,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-18,293112.61451845494,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-19,293780.24541055603,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-20,281400.1285522682,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-21,271470.58489136875,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-22,280335.8433369875,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-23,273090.8954918969,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-24,280676.92372377124,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-25,287132.1953928692,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-26,286333.56675054005,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-27,276116.51449023176,130644.89810309494,129059.25396159185,122193.99667936965
2022-02-28,316267.1247202265,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-01,324771.08107394987,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-02,321618.75464471756,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-03,310838.1546392689,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-04,286571.22183932713,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-05,288496.80296129285,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-06,281316.69614235224,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-07,278695.76866540965,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-08,283639.90405987913,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-09,307405.06971304124,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-10,288766.8070578327,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-11,284062.4147075579,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-12,284860.81453285605,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-13,277140.72812296456,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-14,290445.72342041705,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-15,288044.28868042864,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-16,301261.81866779434,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-17,299851.93392936833,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-18,306074.12685029855,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-19,308926.07372213015,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-20,302022.54948936973,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-21,300779.0433345849,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-22,310157.33816575835,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-23,314068.45047180285,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-24,321888.3297093244,130644.89810309494,129059.25396159185,122193.99667936965
2022-03-25,324727.8346550973,131775.21327458235,130163.07252085458,123190.70523581494
2022-03-26,325841.5157469378,132222.70320180428,130605.13123880785,123609.24881061156
2022-03-27,342826.4323427725,132236.02320143575,130605.35447522477,123560.47209154042
2022-03-28,345078.0777338648,133092.0484774299,131437.89336869624,124299.17228107929
2022-03-29,347550.96059177234,134036.35767439194,132370.55781532417,125181.52859634202
2022-03-30,344599.6499242437,134011.6626421875,132333.06163013628,125096.45993796668
2022-03-31,333440.78676447924,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-01,338880.9116756965,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-02,335859.09676050144,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-03,340139.74857155606,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-04,341377.9919346287,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-05,333567.5800017633,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-06,316366.00227973267,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-07,318541.48020164215,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-08,309636.4075926353,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-09,313257.00807573955,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-10,309050.69319762004,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-11,289385.0992776318,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-12,293817.05635041266,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-13,301428.7692940129,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-14,292413.63569311146,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-15,296938.3494698202,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-16,295993.9357766368,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-17,290813.28937853506,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-18,298935.4645160917,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-19,303889.15302160394,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-20,302949.20126052445,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-21,296747.23004470585,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-22,290984.3873134399,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-23,289127.5657092795,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-24,288999.88580600044,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-25,296241.60161052865,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-26,279101.5756698279,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-27,287329.17825440207,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-28,291229.7363748932,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-29,282706.73100334196,134011.6626421875,132333.06163013628,125096.45993796668
2022-04-30,276153.78306415037,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-01,281676.28210651537,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-02,282117.32693370234,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-03,276414.29125390516,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-04,290677.2290514969,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-05,267808.482719273,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-06,263896.8555749089,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-07,259950.44824183788,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-08,249386.88119026044,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-09,221838.683564137,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-10,227154.2176019932,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-11,211876.19025077845,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-12,212691.85146085016,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-13,214415.129725313,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-14,220405.83131622776,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-15,229220.57840226078,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-16,218660.61521892104,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-17,222782.53951580744,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-18,210293.9919869706,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-19,221965.94873654743,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-20,213812.0538380732,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-21,215507.03029601843,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-22,222034.69395328828,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-23,213066.43924160596,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-24,217142.5000248481,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-25,216459.89591828317,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-26,214298.8620714534,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-27,209615.24916780315,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-28,210986.87855886458,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-29,215607.5667789991,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-30,232305.23219458488,134011.6626421875,132333.06163013628,125096.45993796668
2022-05-31,232787.90742034325,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-01,218193.18492785076,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-02,223087.36670424748,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-03,217499.8550229593,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-04,218440.92226706483,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-05,218980.9161590802,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-06,229700.60793109864,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-07,228124.93095267325,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-08,221233.89154916495,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-09,220484.41566530018,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-10,212955.8348092628,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-11,207661.9668840262,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-12,195959.99220019946,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-13,164655.92032247756,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-14,162601.3579003692,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-15,165281.6061925897,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-16,149237.39931424966,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-17,149895.16247189036,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-18,139249.93634238694,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-19,150494.03384618618,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-20,150832.79746053138,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-21,151645.9988875202,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-22,146347.92644933957,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-23,154393.84831132673,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-24,155461.2654597188,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-25,157443.23567875318,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-26,153964.90218465208,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-27,151828.18014736247,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-28,148497.74826165198,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-29,147204.57451008307,134011.6626421875,132333.06163013628,125096.45993796668
2022-06-30,144866.63649618774,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-01,141093.10043001155,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-02,140894.5873545841,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-03,141295.98963115623,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-04,148136.2316537901,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-05,147834.95112933003,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-06,150457.23720739398,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-07,158433.55578877413,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-08,159118.390861391,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-09,158101.27055661817,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-10,152743.23375526,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-11,146227.3112718916,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-12,141492.50055756274,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-13,147995.73799677697,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-14,150615.93611943335,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-15,152566.61560948312,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-16,155158.56912987962,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-17,152149.36775351656,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-18,164643.47839641877,134011.6626421875,132333.06163013628,125096.45993796668
2022-07-19,171260.82402876287,139449.25317038936,137689.45150011688,130110.43801918262
2022-07-20,170106.11318305726,138518.77432851214,136770.62763434305,129241.85981583023
2022-07-21,169614.77151225103,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-22,166322.36615687422,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-23,164495.49098164152,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-24,165547.57738895883,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-25,156413.47323301947,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-26,155520.55767286787,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-27,167900.8032407356,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-28,174588.39570158627,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-29,174300.9729085641,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-30,173214.17781786207,138527.44034400687,136765.64860083736,129185.96801918076
2022-07-31,170876.13969651566,138527.44034400687,136765.64860083736,129185.96801918076
2022-08-01,170709.94702671215,138527.44034400687,136765.64860083736,129185.96801918076
2022-08-02,168249.1056650592,138527.44034400687,136765.64860083736,129185.96801918076
2022-08-03,167285.4427391458,138527.44034400687,136765.64860083736,129185.96801918076
2022-08-04,165707.14866592878,138527.44034400687,136765.64860083736,129185.96801918076
2022-08-05,170527.73716474103,138527.44034400687,136765.64860083736,129185.96801918076
2022-08-06,168125.81618856182,138527.44034400687,136765.64860083736,129185.96801918076
2022-08-07,169697.2314497854,138527.44034400687,136765.64860083736,129185.96801918076
2022-08-08,174336.51105368597,138527.44034400687,136765.64860083736,129185.96801918076
2022-08-09,169612.4976430058,138527.44034400687,136765.64860083736,129185.96801918076
